duplication_type	gene	age	age_occurrences	had_conflicting_occurrence_calls	Ppe_syntenic	Mdo_syntenic	Gtr_syntenic	minimum_valid_pair_Ks
TRD	Pbre1_13G019400	old	1	False	0	1	0	0.166379
PD	Pbre1_01G138600	old	1	False	1	1	1	0.183989
TD	Pbre1_10G037000	old	1	False	0	0	0	0.459214
TRD	Pbre1_03G418000	old	1	False	0	1	0	0.211772
TRD	Pbre1_05G360000	old	1	False	0	0	0	0.159142
TD	Pbre1_10G118400	old	1	False	1	1	1	0.158641
PD	Pbre1_02G401400	old	2	False	0	1	0	0.300242
TRD	Pbre1_08G274600	old	1	False	0	1	0	0.223823
TD	Pbre1_02G126600	old	1	False	1	1	1	0.383763
TD	Pbre1_09G306000	old	1	False	1	1	1	0.246194
TRD	Pbre1_05G132200	old	1	False	0	0	0	0.342682
TRD	Pbre1_15G710000	old	1	False	0	0	0	0.198169
PD	Pbre1_05G212000	old	1	False	0	1	1	0.115706
TD	Pbre1_03G462800	old	1	False	1	0	1	0.192106
PD	Pbre1_12G388000	old	1	False	1	1	0	0.370593
TRD	Pbre1_10G350400	old	1	False	0	0	0	0.288262
TRD	Pbre1_03G431400	old	1	False	0	0	0	0.259161
PD	Pbre1_05G249200	old	1	False	0	0	0	0.191016
TD	Pbre1_07G412400	old	2	False	0	0	0	0.311104
TD	Pbre1_12G008400	old	1	False	1	1	1	0.134694
PD	Pbre1_09G064400	old	1	False	1	1	1	0.17659
TRD	Pbre1_01G039600	old	1	False	0	1	0	0.165054
TRD	Pbre1_04G052600	old	1	False	0	1	0	0.271882
TRD	Pbre1_11G185000	old	1	False	0	0	0	0.174581
TRD	Pbre1_03G063800	old	1	False	0	0	1	0.439114
TD	Pbre1_17G110600	old	1	False	0	0	1	0.236605
TRD	Pbre1_04G338600	old	1	False	0	0	0	0.151869
PD	Pbre1_06G171000	old	1	False	0	1	0	0.159631
TD	Pbre1_14G121400	old	1	False	1	1	1	0.413388
TRD	Pbre1_13G456000	old	1	False	0	0	0	0.208557
TD	Pbre1_04G319400	old	1	False	1	1	0	0.463499
TRD	Pbre1_03G336800	old	1	False	0	1	1	0.148171
PD	Pbre1_02G421400	old	1	False	0	0	0	0.395176
TRD	Pbre1_17G295400	old	1	False	0	1	1	0.206584
PD	Pbre1_03G048600	old	1	False	1	1	1	0.214346
TD	Pbre1_15G206000	old	1	False	1	1	1	0.391567
TD	Pbre1_07G412600	old	2	False	0	0	0	0.312996
TD	Pbre1_06G007400	old	2	False	0	0	0	0.16103
TD	Pbre1_07G494400	old	1	False	1	1	1	0.140304
PD	Pbre1_02G431800	old	1	False	0	1	0	0.216927
TRD	Pbre1_14G152000	old	1	False	0	0	0	0.242566
TRD	Pbre1_05G307600	old	1	False	0	0	0	0.389014
TD	Pbre1_09G191600	old	1	False	0	1	0	0.32392
TD	Pbre1_17G099600	old	1	False	1	1	1	0.40944
TD	Pbre1_17G075200	old	1	False	0	0	0	0.298961
PD	Pbre1_15G234600	old	2	False	0	1	0	0.260656
TRD	Pbre1_16G395400	old	1	False	0	1	0	0.240815
PD	Pbre1_02G279400	old	1	False	1	1	1	0.373145
PD	Pbre1_04G043600	old	1	False	1	0	0	0.470304
PD	Pbre1_03G270600	old	1	False	0	0	1	0.180448
TD	Pbre1_17G454200	old	1	False	0	1	0	0.196164
PD	Pbre1_17G261200	old	1	False	0	0	0	0.211173
TD	Pbre1_09G020800	old	1	False	1	1	1	0.11626
TD	Pbre1_10G453800	old	1	False	1	1	1	0.184164
TD	Pbre1_05G462800	old	1	False	0	1	0	0.125647
PD	Pbre1_01G195200	old	1	False	0	1	1	0.253257
TD	Pbre1_09G202600	old	2	False	0	0	0	0.170121
TD	Pbre1_08G387800	old	2	False	0	0	0	0.131208
TRD	Pbre1_17G132000	old	1	False	0	0	0	0.395531
TRD	Pbre1_03G208800	old	1	False	0	0	0	0.202112
TD	Pbre1_04G053400	old	1	False	0	1	1	0.186662
TRD	Pbre1_14G147000	old	1	False	0	0	0	0.313459
PD	Pbre1_11G019800	old	1	False	0	0	0	0.192287
TRD	Pbre1_12G194200	old	1	False	0	0	0	0.219566
TD	Pbre1_11G392200	old	1	False	0	0	0	0.354002
TD	Pbre1_11G130400	old	1	False	1	1	1	0.136213
TRD	Pbre1_14G203600	old	1	False	0	0	0	0.356719
TRD	Pbre1_10G224200	old	1	False	0	1	0	0.255346
TRD	Pbre1_09G364600	old	1	False	0	0	0	0.431448
PD	Pbre1_08G152800	old	1	False	1	1	1	0.146296
PD	Pbre1_02G038400	old	1	False	0	1	1	0.333893
TRD	Pbre1_17G230200	old	1	False	0	0	0	0.243109
PD	Pbre1_10G443600	old	1	False	1	1	1	0.248981
TRD	Pbre1_17G148200	old	1	False	0	0	0	0.367938
TD	Pbre1_14G057200	old	1	False	0	0	0	0.157657
TRD	Pbre1_01G377200	old	1	False	0	1	1	0.202571
TRD	Pbre1_12G254400	old	1	False	0	1	0	0.175049
TD	Pbre1_03G377600	old	1	False	0	0	0	0.245187
TRD	Pbre1_17G321800	old	1	False	0	1	0	0.21638
TD	Pbre1_15G680600	old	1	False	1	1	1	0.119651
TRD	Pbre1_05G355200	old	1	False	0	1	1	0.307126
TRD	Pbre1_05G255000	old	1	False	0	1	0	0.30397
TRD	Pbre1_14G039600	old	1	False	0	0	0	0.322171
PD	Pbre1_06G035800	old	1	False	0	0	0	0.216466
TRD	Pbre1_05G127600	old	1	False	0	1	0	0.181311
TRD	Pbre1_09G044800	old	1	False	0	1	1	0.462132
PD	Pbre1_06G267000	old	1	False	0	1	0	0.12778
TD	Pbre1_10G534800	old	1	False	0	0	0	0.124882
PD	Pbre1_06G028200	old	1	False	1	1	1	0.167507
PD	Pbre1_03G156400	old	1	False	0	0	0	0.350391
TRD	Pbre1_07G147800	old	1	False	0	0	0	0.307759
TRD	Pbre1_16G478400	old	1	False	0	1	0	0.268427
TD	Pbre1_08G385200	old	1	False	1	1	1	0.472746
TD	Pbre1_06G222600	old	2	False	0	0	0	0.138975
PD	Pbre1_05G243000	old	1	False	1	1	1	0.471408
TD	Pbre1_10G296200	old	1	False	1	0	0	0.378434
TRD	Pbre1_04G095600	old	1	False	0	1	0	0.125614
PD	Pbre1_11G096400	old	1	False	1	1	1	0.135905
TRD	Pbre1_03G246600	old	1	False	0	0	0	0.370381
TRD	Pbre1_10G103200	old	1	False	0	0	0	0.163648
TRD	Pbre1_09G362200	old	1	False	0	0	0	0.223693
TRD	Pbre1_16G443200	old	1	False	0	0	0	0.245334
PD	Pbre1_07G277400	old	1	False	0	1	0	0.159247
PD	Pbre1_09G239200	old	1	False	0	1	1	0.244429
TRD	Pbre1_06G142600	old	1	False	0	1	0	0.348656
TD	Pbre1_05G481200	old	1	False	1	1	1	0.152026
PD	Pbre1_13G464400	old	1	False	0	0	0	0.137872
TRD	Pbre1_07G257600	old	1	False	0	1	0	0.210976
TD	Pbre1_15G403200	old	1	False	0	1	0	0.199165
TD	Pbre1_12G227000	old	1	False	0	0	1	0.292323
TD	Pbre1_02G213600	old	1	False	1	1	0	0.280096
TD	Pbre1_01G415600	old	1	False	1	1	0	0.289342
TD	Pbre1_02G495200	old	1	False	0	0	0	0.188407
TRD	Pbre1_16G399600	old	1	False	0	0	0	0.322955
TRD	Pbre1_09G215600	old	1	False	0	1	0	0.190045
TD	Pbre1_04G218000	old	1	False	1	1	1	0.22011
TD	Pbre1_04G222400	old	1	False	0	0	0	0.316234
TRD	Pbre1_03G020200	old	1	False	0	1	0	0.218466
TRD	Pbre1_05G106600	old	1	False	0	0	0	0.336953
TRD	Pbre1_14G163600	old	1	False	0	1	0	0.219858
TRD	Pbre1_07G438400	old	1	False	0	0	0	0.276201
TRD	Pbre1_06G167000	old	1	False	0	1	0	0.300493
TD	Pbre1_13G139400	old	1	False	1	1	1	0.126054
TRD	Pbre1_08G190400	old	1	False	0	0	0	0.169866
TRD	Pbre1_02G323400	old	1	False	0	0	0	0.47122
TRD	Pbre1_02G381600	old	1	False	0	0	0	0.146103
TRD	Pbre1_09G395200	old	1	False	0	0	0	0.183216
TRD	Pbre1_09G144200	old	1	False	0	0	0	0.209717
TRD	Pbre1_06G030200	old	1	False	0	0	0	0.414036
TRD	Pbre1_05G372400	old	1	False	0	0	0	0.381805
TD	Pbre1_09G061200	old	1	False	1	1	1	0.370908
TD	Pbre1_02G237200	old	1	False	1	1	1	0.462535
PD	Pbre1_07G421400	old	2	False	0	0	0	0.293562
TD	Pbre1_15G673400	old	1	False	0	1	0	0.165566
TRD	Pbre1_13G446800	old	1	False	0	1	0	0.128438
TRD	Pbre1_15G600000	old	1	False	0	0	0	0.189888
TRD	Pbre1_02G499400	old	1	False	0	0	0	0.145874
TRD	Pbre1_03G160800	old	1	False	0	1	0	0.427371
PD	Pbre1_05G239600	old	1	False	0	0	0	0.128658
PD	Pbre1_03G197600	old	1	False	0	1	0	0.158067
TD	Pbre1_11G500000	old	1	False	0	1	0	0.147436
TRD	Pbre1_02G081800	old	1	False	0	0	0	0.140325
TRD	Pbre1_01G412400	old	1	False	0	0	0	0.348989
PD	Pbre1_16G319400	old	1	False	1	1	1	0.275742
TD	Pbre1_05G492200	old	1	False	0	1	0	0.332746
TD	Pbre1_01G409600	old	1	False	1	1	1	0.181301
PD	Pbre1_17G214800	old	1	False	1	1	0	0.206857
TRD	Pbre1_02G330200	old	1	False	0	0	0	0.276501
TRD	Pbre1_10G451400	old	1	False	0	0	0	0.168771
TD	Pbre1_07G344400	old	1	False	1	1	1	0.248326
PD	Pbre1_02G418000	old	1	False	0	1	0	0.234122
PD	Pbre1_08G377000	old	1	False	1	1	0	0.204613
TRD	Pbre1_13G374600	old	1	False	0	0	0	0.465931
TRD	Pbre1_03G252400	old	1	False	0	0	0	0.174737
TRD	Pbre1_05G338800	old	1	False	0	0	0	0.405629
PD	Pbre1_04G198600	old	1	False	0	1	0	0.46484
TRD	Pbre1_02G373200	old	1	False	0	0	0	0.167369
PD	Pbre1_15G556800	old	1	False	0	0	1	0.219961
TRD	Pbre1_14G384400	old	1	False	0	0	0	0.163345
TRD	Pbre1_14G190000	old	1	False	0	1	0	0.151285
TRD	Pbre1_06G131200	old	1	False	0	1	0	0.186539
TD	Pbre1_09G068800	old	1	False	0	1	0	0.166502
TD	Pbre1_07G412200	old	1	False	1	1	1	0.311104
TRD	Pbre1_08G233000	old	1	False	0	0	0	0.157276
TRD	Pbre1_01G205600	old	1	False	0	1	0	0.324129
TD	Pbre1_10G209600	old	1	False	1	1	1	0.13033
TRD	Pbre1_04G345800	old	1	False	0	0	0	0.206506
TD	Pbre1_03G336000	old	1	False	1	1	1	0.44778
PD	Pbre1_15G209800	old	1	False	0	0	0	0.196361
TRD	Pbre1_17G414600	old	1	False	0	0	1	0.402096
TRD	Pbre1_12G167000	old	1	False	0	0	0	0.279559
TD	Pbre1_12G187600	old	1	False	0	1	0	0.336189
TD	Pbre1_11G120400	old	1	False	0	1	0	0.158469
TRD	Pbre1_01G366000	old	1	False	0	1	0	0.241422
TRD	Pbre1_10G282400	old	1	False	0	0	0	0.256099
TRD	Pbre1_04G184000	old	1	False	0	0	0	0.135648
PD	Pbre1_02G122000	old	1	False	0	1	0	0.183883
TD	Pbre1_09G097600	old	1	False	1	1	1	0.416444
TD	Pbre1_07G068400	old	1	False	1	1	0	0.321662
TD	Pbre1_08G205800	old	1	False	0	1	1	0.331765
TD	Pbre1_09G137400	old	1	False	1	1	1	0.238161
TRD	Pbre1_17G008200	old	1	False	0	0	0	0.271044
PD	Pbre1_09G481200	old	1	False	0	0	0	0.189665
TRD	Pbre1_14G123200	old	1	False	0	1	0	0.306
PD	Pbre1_04G120400	old	1	False	0	0	0	0.230452
TRD	Pbre1_07G112600	old	1	False	0	1	0	0.15731
TRD	Pbre1_02G470200	old	1	False	0	0	0	0.258163
TRD	Pbre1_11G076600	old	1	False	0	0	0	0.179478
PD	Pbre1_02G127000	old	1	False	1	1	0	0.151759
TRD	Pbre1_16G321400	old	1	False	0	0	0	0.281095
TRD	Pbre1_16G454400	old	1	False	0	0	0	0.321604
TRD	Pbre1_11G220400	old	1	False	0	1	0	0.143802
TD	Pbre1_17G030000	old	1	False	1	1	1	0.180196
PD	Pbre1_08G376000	old	1	False	0	1	1	0.162839
PD	Pbre1_07G158200	old	1	False	1	1	1	0.145494
TD	Pbre1_02G045200	old	2	False	0	1	0	0.438968
TRD	Pbre1_16G413400	old	1	False	0	0	0	0.349341
TD	Pbre1_02G461200	old	1	False	0	1	0	0.221899
PD	Pbre1_12G307400	old	1	False	1	1	1	0.180883
PD	Pbre1_14G237200	old	1	False	1	0	1	0.209199
TRD	Pbre1_08G240800	old	1	False	0	0	0	0.177219
TRD	Pbre1_17G466000	old	1	False	0	0	0	0.129608
TD	Pbre1_10G425000	old	1	False	0	0	0	0.123104
TD	Pbre1_11G153400	old	2	False	0	1	0	0.148135
TRD	Pbre1_15G388000	old	1	False	0	0	0	0.392414
PD	Pbre1_02G075000	old	1	False	0	1	0	0.246769
TRD	Pbre1_07G334600	old	1	False	0	0	0	0.179401
TRD	Pbre1_11G241000	old	1	False	0	0	0	0.122058
TRD	Pbre1_07G082400	old	1	False	0	0	0	0.202449
PD	Pbre1_04G065600	old	1	False	1	1	1	0.139274
TD	Pbre1_11G089000	old	1	False	1	1	0	0.167481
TRD	Pbre1_12G386400	old	1	False	0	0	0	0.160557
TRD	Pbre1_11G163000	old	1	False	0	0	0	0.144581
PD	Pbre1_13G193200	old	1	False	0	1	0	0.136293
TRD	Pbre1_15G362000	old	1	False	0	1	0	0.446669
TD	Pbre1_10G056200	old	1	False	0	1	0	0.400148
PD	Pbre1_07G333000	old	1	False	1	1	1	0.313401
TRD	Pbre1_09G180800	old	1	False	0	1	0	0.128663
PD	Pbre1_10G212600	old	1	False	0	0	0	0.412422
TD	Pbre1_09G149400	old	1	False	0	1	1	0.215869
TRD	Pbre1_01G125800	old	1	False	0	0	0	0.132837
TRD	Pbre1_05G254200	old	1	False	0	0	0	0.400147
TRD	Pbre1_04G224200	old	2	False	0	0	0	0.24876
TRD	Pbre1_03G366800	old	1	False	0	0	0	0.312852
PD	Pbre1_07G163400	old	1	False	0	0	0	0.187593
PD	Pbre1_03G279200	old	1	False	1	1	1	0.17651
TD	Pbre1_02G448600	old	1	False	0	1	0	0.33417
TD	Pbre1_10G025400	old	1	False	1	1	1	0.396576
PD	Pbre1_01G196200	old	2	False	1	1	0	0.253257
TD	Pbre1_11G368800	old	1	False	1	1	1	0.178076
TRD	Pbre1_07G371600	old	1	False	0	0	0	0.209913
PD	Pbre1_15G488600	old	1	False	0	0	0	0.119224
TRD	Pbre1_06G185600	old	1	False	0	0	0	0.428849
TRD	Pbre1_15G706000	old	1	False	0	1	0	0.31156
TD	Pbre1_11G359000	old	1	False	0	1	0	0.114327
TRD	Pbre1_03G291000	old	1	False	0	0	0	0.164596
TRD	Pbre1_04G055200	old	1	False	0	1	0	0.275438
TRD	Pbre1_03G457200	old	1	False	0	1	1	0.220801
TD	Pbre1_12G381600	old	1	False	1	1	1	0.344441
TRD	Pbre1_06G114600	old	1	False	0	1	0	0.252979
TRD	Pbre1_10G415400	old	1	False	0	0	0	0.351536
TRD	Pbre1_07G364400	old	1	False	0	0	0	0.13326
TD	Pbre1_16G032200	old	1	False	1	1	0	0.240259
TRD	Pbre1_09G481800	old	1	False	0	0	0	0.427991
TD	Pbre1_07G062200	old	1	False	1	1	0	0.409929
TRD	Pbre1_15G295800	old	1	False	0	0	0	0.190422
TRD	Pbre1_15G682200	old	1	False	0	0	0	0.397957
PD	Pbre1_08G031400	old	1	False	0	0	1	0.144498
PD	Pbre1_09G104200	old	1	False	0	1	1	0.131442
TD	Pbre1_15G041800	old	1	False	0	0	0	0.153544
TRD	Pbre1_05G058200	old	1	False	0	1	0	0.12268
TD	Pbre1_13G220800	old	1	False	0	1	0	0.47356
TRD	Pbre1_10G211200	old	1	False	0	0	0	0.178115
TD	Pbre1_02G462000	old	1	False	0	1	0	0.36683
TD	Pbre1_17G462200	old	1	False	1	1	0	0.262431
TD	Pbre1_10G463000	old	1	False	1	1	1	0.398357
TD	Pbre1_10G236600	old	2	False	0	0	0	0.175024
TRD	Pbre1_08G256400	old	1	False	0	0	0	0.187713
TRD	Pbre1_05G464000	old	1	False	0	0	0	0.381825
TD	Pbre1_10G101400	old	1	False	1	1	1	0.370193
TD	Pbre1_10G562200	old	1	False	1	1	1	0.258791
TRD	Pbre1_02G127800	old	1	False	0	0	0	0.436385
TD	Pbre1_01G423000	old	1	False	1	1	1	0.190114
TD	Pbre1_10G153800	old	1	False	1	1	1	0.164392
TRD	Pbre1_08G286400	old	1	False	0	1	0	0.237312
PD	Pbre1_15G702400	old	1	False	0	0	0	0.162334
TD	Pbre1_17G160800	old	1	False	0	0	0	0.180224
TRD	Pbre1_15G215000	old	1	False	0	1	1	0.33215
PD	Pbre1_01G426400	old	1	False	1	1	1	0.418365
TD	Pbre1_13G402200	old	1	False	1	1	1	0.379084
TRD	Pbre1_07G050000	old	1	False	0	1	0	0.272409
TRD	Pbre1_12G146200	old	1	False	0	0	0	0.114234
TD	Pbre1_02G173400	old	1	False	0	1	0	0.187674
TRD	Pbre1_15G337200	old	1	False	0	0	0	0.406956
TD	Pbre1_09G042800	old	1	False	0	1	0	0.15821
PD	Pbre1_04G065200	old	1	False	0	0	0	0.261457
TD	Pbre1_03G241800	old	1	False	0	1	0	0.201145
TD	Pbre1_16G182400	old	1	False	1	1	1	0.127955
TD	Pbre1_16G045200	old	1	False	0	0	0	0.309648
TRD	Pbre1_16G054200	old	1	False	0	1	1	0.270791
PD	Pbre1_11G490000	old	1	False	0	0	0	0.410899
TRD	Pbre1_09G109000	old	1	False	0	1	0	0.471328
TRD	Pbre1_02G138400	old	1	False	0	0	0	0.146015
PD	Pbre1_10G491000	old	1	False	1	1	1	0.123455
TRD	Pbre1_04G091800	old	1	False	0	0	0	0.37838
PD	Pbre1_12G425400	old	1	False	0	1	0	0.185635
TD	Pbre1_10G506800	old	1	False	0	1	0	0.449725
TD	Pbre1_07G236200	old	1	False	1	1	0	0.367244
TRD	Pbre1_13G455200	old	1	False	0	0	0	0.140682
TD	Pbre1_15G149600	old	1	False	1	1	1	0.14699
PD	Pbre1_04G183200	old	1	False	1	1	0	0.323244
TD	Pbre1_16G286200	old	1	False	1	1	1	0.112929
PD	Pbre1_14G159800	old	1	False	1	1	1	0.218201
PD	Pbre1_11G360200	old	1	False	0	0	0	0.195888
TRD	Pbre1_04G161800	old	1	False	0	0	0	0.230629
TD	Pbre1_01G188200	old	1	False	1	1	1	0.11863
TD	Pbre1_13G486000	old	1	False	1	1	1	0.245787
TD	Pbre1_09G324200	old	1	False	0	1	0	0.121454
TRD	Pbre1_16G371600	old	1	False	0	0	0	0.16623
TRD	Pbre1_14G320800	old	1	False	0	0	0	0.28474
TRD	Pbre1_03G000400	old	1	False	0	0	0	0.276869
TRD	Pbre1_14G308200	old	1	False	0	0	0	0.35712
PD	Pbre1_07G061800	old	1	False	0	0	0	0.357473
TRD	Pbre1_01G047200	old	1	False	0	0	0	0.212148
TD	Pbre1_03G046200	old	1	False	0	1	0	0.417345
TRD	Pbre1_04G042800	old	1	False	0	0	0	0.172148
PD	Pbre1_11G195200	old	1	False	0	1	0	0.231498
PD	Pbre1_05G238800	old	1	False	0	0	0	0.265373
TRD	Pbre1_16G313000	old	1	False	0	0	0	0.157952
TRD	Pbre1_08G353200	old	1	False	0	0	0	0.12821
TD	Pbre1_13G245400	old	2	False	0	0	0	0.247499
PD	Pbre1_16G124800	old	1	False	0	0	0	0.424393
TD	Pbre1_02G454600	old	1	False	1	1	0	0.411085
TRD	Pbre1_03G478200	old	1	False	0	1	0	0.151632
TRD	Pbre1_16G435000	old	1	False	0	0	0	0.164727
TD	Pbre1_09G450200	old	2	False	0	0	0	0.248037
TD	Pbre1_01G260600	old	2	False	0	0	0	0.117277
TD	Pbre1_01G409800	old	2	False	0	0	0	0.181301
TD	Pbre1_09G256800	old	2	False	0	0	0	0.18305
TRD	Pbre1_06G017800	old	1	False	0	0	0	0.439747
TRD	Pbre1_17G369600	old	1	False	0	0	0	0.148739
TRD	Pbre1_10G571200	old	1	False	0	1	0	0.447512
TRD	Pbre1_11G354600	old	1	False	0	0	0	0.234644
PD	Pbre1_10G072800	old	1	False	1	1	1	0.193517
TD	Pbre1_07G052200	old	2	False	0	0	0	0.291994
TRD	Pbre1_01G269400	old	1	False	0	0	0	0.390231
TD	Pbre1_02G131200	old	2	False	0	1	0	0.185308
TRD	Pbre1_16G370000	old	1	False	0	0	0	0.338122
TRD	Pbre1_14G131400	old	1	False	0	1	0	0.324858
TRD	Pbre1_04G085000	old	1	False	0	0	0	0.359748
TD	Pbre1_16G043200	old	1	False	0	1	1	0.21838
PD	Pbre1_10G026800	old	1	False	0	1	0	0.207087
TD	Pbre1_05G215000	old	1	False	1	1	1	0.217899
TRD	Pbre1_03G209200	old	1	False	0	0	0	0.40759
TD	Pbre1_09G406200	old	1	False	1	1	0	0.232431
TRD	Pbre1_07G037000	old	1	False	0	1	0	0.205736
TD	Pbre1_07G059800	old	1	False	1	1	1	0.37676
TRD	Pbre1_09G408600	old	1	False	0	0	0	0.370632
TRD	Pbre1_09G349200	old	1	False	0	0	0	0.262359
TRD	Pbre1_17G315400	old	1	False	0	0	0	0.213804
TD	Pbre1_07G404200	old	1	False	1	1	0	0.227912
PD	Pbre1_11G061200	old	1	False	1	1	1	0.256127
TD	Pbre1_09G450000	old	1	False	1	1	1	0.258572
PD	Pbre1_13G453600	old	1	False	0	0	0	0.134386
TRD	Pbre1_10G380000	old	1	False	0	0	0	0.135219
TD	Pbre1_10G487200	old	1	False	1	1	1	0.201137
TD	Pbre1_09G202400	old	1	False	0	1	0	0.171261
PD	Pbre1_01G236600	old	1	False	0	0	1	0.134765
TD	Pbre1_13G170600	old	1	False	1	1	0	0.274624
TD	Pbre1_12G241000	old	1	False	0	0	0	0.136573
TRD	Pbre1_14G438800	old	1	False	0	1	0	0.15448
TD	Pbre1_17G404600	old	1	False	1	1	0	0.417912
TRD	Pbre1_04G179400	old	1	False	0	0	0	0.454484
TD	Pbre1_15G093600	old	1	False	1	1	0	0.322214
TRD	Pbre1_15G460200	old	1	False	0	0	0	0.247071
TRD	Pbre1_07G257400	old	1	False	0	0	0	0.216359
TRD	Pbre1_14G194800	old	1	False	0	0	0	0.125499
PD	Pbre1_15G086600	old	1	False	1	1	1	0.195812
PD	Pbre1_02G171400	old	1	False	0	1	1	0.313096
TRD	Pbre1_01G185600	old	1	False	0	0	0	0.268271
PD	Pbre1_14G377000	old	1	False	1	1	1	0.153954
TRD	Pbre1_11G103000	old	1	False	0	1	0	0.230274
PD	Pbre1_17G196600	old	1	False	0	1	1	0.290859
TRD	Pbre1_13G323800	old	1	False	0	0	1	0.334064
PD	Pbre1_11G190800	old	1	False	0	1	0	0.277015
TRD	Pbre1_08G249400	old	1	False	0	0	0	0.132548
TRD	Pbre1_10G265600	old	1	False	0	0	0	0.249781
TRD	Pbre1_12G117000	old	1	False	0	1	0	0.241461
TD	Pbre1_01G364800	old	1	False	1	1	1	0.12312
TD	Pbre1_04G207200	old	2	False	1	0	0	0.137286
PD	Pbre1_11G191400	old	1	False	0	1	0	0.347146
TD	Pbre1_01G351000	old	1	False	0	0	0	0.124294
TRD	Pbre1_17G039200	old	1	False	0	0	0	0.235871
TRD	Pbre1_15G385600	old	1	False	0	0	0	0.440245
TD	Pbre1_12G091600	old	1	False	0	1	0	0.289803
TD	Pbre1_17G447400	old	2	False	0	1	0	0.167443
TRD	Pbre1_11G461000	old	1	False	0	0	0	0.345862
TRD	Pbre1_07G232600	old	1	False	0	0	0	0.391343
TRD	Pbre1_13G144600	old	1	False	0	0	0	0.189306
TD	Pbre1_10G115400	old	1	False	0	0	0	0.229655
PD	Pbre1_01G118600	old	1	False	0	1	0	0.142987
TRD	Pbre1_15G527800	old	1	False	0	1	0	0.299213
TRD	Pbre1_17G075800	old	1	False	0	0	0	0.154271
TD	Pbre1_17G223600	old	1	False	0	0	0	0.152459
TRD	Pbre1_01G025000	old	1	False	0	0	0	0.264892
TRD	Pbre1_10G017000	old	1	False	0	0	0	0.363418
TRD	Pbre1_03G440200	old	1	False	0	0	0	0.292729
PD	Pbre1_09G078400	old	1	False	1	1	1	0.416223
TRD	Pbre1_14G354400	old	1	False	0	1	0	0.124102
PD	Pbre1_01G046200	old	1	False	1	1	1	0.375902
TRD	Pbre1_13G022800	old	1	False	0	0	0	0.207174
TRD	Pbre1_06G128600	old	1	False	0	0	0	0.175701
TD	Pbre1_02G190800	old	1	False	1	1	1	0.351099
TD	Pbre1_01G127800	old	1	False	1	1	0	0.276642
PD	Pbre1_13G445200	old	1	False	0	0	0	0.259393
TD	Pbre1_03G045000	old	1	False	0	1	0	0.449944
TRD	Pbre1_02G499600	old	1	False	0	0	0	0.211964
TRD	Pbre1_04G361200	old	1	False	0	0	0	0.357188
TD	Pbre1_12G013200	old	1	False	1	1	1	0.173084
TD	Pbre1_02G085000	old	1	False	0	0	0	0.167761
TRD	Pbre1_02G329800	old	1	False	0	0	0	0.374651
PD	Pbre1_04G340200	old	1	False	1	1	0	0.230815
PD	Pbre1_17G447400	old	1	False	0	1	0	0.332139
TD	Pbre1_13G088800	old	1	False	1	1	1	0.16873
TD	Pbre1_11G019600	old	1	False	0	0	0	0.228546
TRD	Pbre1_08G073800	old	1	False	0	0	0	0.191602
TRD	Pbre1_17G448400	old	1	False	0	0	0	0.350702
PD	Pbre1_14G258000	old	1	False	0	0	0	0.257865
TRD	Pbre1_10G339800	old	1	False	0	0	0	0.14085
TRD	Pbre1_05G246600	old	1	False	0	1	0	0.353751
TRD	Pbre1_04G059800	old	1	False	0	0	0	0.178812
TRD	Pbre1_08G227400	old	1	False	0	0	0	0.294561
TRD	Pbre1_01G212600	old	1	False	0	0	0	0.206245
TRD	Pbre1_10G182400	old	1	False	0	0	0	0.369091
TD	Pbre1_03G435000	old	1	False	1	1	1	0.139928
TRD	Pbre1_07G090600	old	1	False	0	0	0	0.235427
TRD	Pbre1_04G261600	old	1	False	0	1	0	0.124986
TRD	Pbre1_12G381200	old	1	False	0	0	0	0.28693
PD	Pbre1_15G662400	old	1	False	1	1	1	0.154398
TRD	Pbre1_03G398000	old	1	False	0	1	0	0.357238
TD	Pbre1_06G222800	old	2	False	0	0	0	0.157324
TRD	Pbre1_11G032000	old	1	False	0	0	0	0.440401
TRD	Pbre1_09G286800	old	1	False	0	0	0	0.419946
PD	Pbre1_01G051600	old	1	False	0	0	0	0.348744
PD	Pbre1_14G015000	old	1	False	1	1	1	0.119184
TRD	Pbre1_01G204400	old	1	False	0	0	0	0.150551
PD	Pbre1_10G092800	old	1	False	0	0	0	0.331641
PD	Pbre1_17G452200	old	2	False	0	0	0	0.20026
TRD	Pbre1_14G121000	old	1	False	0	0	1	0.385245
TRD	Pbre1_15G646200	old	1	False	0	0	0	0.142497
TRD	Pbre1_16G164000	old	1	False	0	0	0	0.452404
PD	Pbre1_11G190200	old	1	False	1	1	1	0.208243
TD	Pbre1_06G402800	old	1	False	1	0	1	0.426469
PD	Pbre1_03G055800	old	1	False	0	0	0	0.30247
TRD	Pbre1_16G450400	old	1	False	0	0	0	0.242112
TRD	Pbre1_16G180000	old	1	False	0	0	0	0.221678
TD	Pbre1_03G031400	old	1	False	1	1	1	0.201579
PD	Pbre1_15G384600	old	1	False	1	1	1	0.149613
PD	Pbre1_16G058600	old	1	False	1	1	1	0.130936
TD	Pbre1_14G155000	old	1	False	1	1	1	0.434669
TD	Pbre1_16G040000	old	1	False	1	1	0	0.212137
TD	Pbre1_07G325200	old	1	False	1	1	1	0.351302
