chrom	start	end	size_kb	sample
Chr14	23670000	23890000	220.0	rep2
Chr14	23890000	24090000	200.0	rep2
Chr14	24090000	24380000	290.0	rep2
Chr14	24380000	24530000	150.0	rep2
Chr14	24530000	24610000	80.0	rep2
Chr14	24610000	24720000	110.0	rep2
Chr14	24720000	24760000	40.0	rep2
Chr14	24760000	24870000	110.0	rep2
Chr14	24870000	24980000	110.0	rep2
Chr14	24980000	25200000	220.0	rep2
Chr14	25200000	25290000	90.0	rep2
Chr14	25290000	25390000	100.0	rep2
Chr14	25390000	25480000	90.0	rep2
Chr14	25480000	25580000	100.0	rep2
Chr14	25580000	25630000	50.0	rep2
Chr14	25630000	25690000	60.0	rep2
Chr14	25690000	25780000	90.0	rep2
Chr14	25780000	25900000	120.0	rep2
Chr14	25900000	26040000	140.0	rep2
Chr14	26040000	26150000	110.0	rep2
Chr14	26150000	26220000	70.0	rep2
Chr16	260000	370000	110.0	rep2
Chr16	370000	420000	50.0	rep2
Chr16	420000	590000	170.0	rep2
Chr16	590000	640000	50.0	rep2
Chr16	640000	700000	60.0	rep2
Chr16	700000	830000	130.0	rep2
Chr16	830000	900000	70.0	rep2
Chr16	900000	1020000	120.0	rep2
Chr16	1020000	1160000	140.0	rep2
Chr16	1160000	1220000	60.0	rep2
Chr16	1220000	1340000	120.0	rep2
Chr16	1340000	1500000	160.0	rep2
Chr16	1500000	1610000	110.0	rep2
Chr16	1610000	1660000	50.0	rep2
Chr16	1660000	1820000	160.0	rep2
Chr16	1820000	1880000	60.0	rep2
Chr16	1880000	2060000	180.0	rep2
Chr16	2060000	2430000	370.0	rep2
Chr16	2430000	2680000	250.0	rep2
Chr16	2680000	2730000	50.0	rep2
Chr16	2730000	2790000	60.0	rep2
Chr16	2790000	2960000	170.0	rep2
Chr16	2960000	3160000	200.0	rep2
Chr16	3160000	3270000	110.0	rep2
Chr16	3270000	3370000	100.0	rep2
Chr16	3370000	3420000	50.0	rep2
Chr16	3420000	3560000	140.0	rep2
Chr16	3560000	3620000	60.0	rep2
Chr16	3620000	3870000	250.0	rep2
Chr16	3870000	4040000	170.0	rep2
Chr16	4040000	4090000	50.0	rep2
Chr16	4090000	4220000	130.0	rep2
Chr16	4220000	4460000	240.0	rep2
Chr16	4460000	4710000	250.0	rep2
Chr16	4710000	4950000	240.0	rep2
Chr16	4950000	5220000	270.0	rep2
Chr16	5220000	5320000	100.0	rep2
Chr16	5320000	5520000	200.0	rep2
Chr16	5520000	5630000	110.0	rep2
Chr16	5630000	5670000	40.0	rep2
Chr16	5670000	5930000	260.0	rep2
Chr16	5930000	6100000	170.0	rep2
Chr16	6100000	6160000	60.0	rep2
Chr16	6160000	6250000	90.0	rep2
Chr16	6250000	6370000	120.0	rep2
Chr16	6370000	6450000	80.0	rep2
Chr16	6450000	6960000	510.0	rep2
Chr16	6960000	7050000	90.0	rep2
Chr16	7050000	7140000	90.0	rep2
Chr16	7140000	7270000	130.0	rep2
Chr16	7270000	7400000	130.0	rep2
Chr16	7400000	7460000	60.0	rep2
Chr16	7460000	7600000	140.0	rep2
Chr16	7600000	7840000	240.0	rep2
Chr16	7840000	7980000	140.0	rep2
Chr16	7980000	8240000	260.0	rep2
Chr16	8240000	8300000	60.0	rep2
Chr16	8300000	8410000	110.0	rep2
Chr16	8410000	8470000	60.0	rep2
Chr16	8470000	8560000	90.0	rep2
Chr16	8560000	8610000	50.0	rep2
Chr16	8610000	8960000	350.0	rep2
Chr16	8960000	9120000	160.0	rep2
Chr16	9120000	9300000	180.0	rep2
Chr16	9300000	9360000	60.0	rep2
Chr16	9360000	9440000	80.0	rep2
Chr16	9440000	9500000	60.0	rep2
Chr16	9500000	9590000	90.0	rep2
Chr16	9590000	9680000	90.0	rep2
Chr16	9680000	9720000	40.0	rep2
Chr16	9720000	9800000	80.0	rep2
Chr16	9800000	10030000	230.0	rep2
Chr16	10030000	10170000	140.0	rep2
Chr16	10170000	10290000	120.0	rep2
Chr16	10290000	10540000	250.0	rep2
Chr16	10540000	11000000	460.0	rep2
Chr16	11000000	11090000	90.0	rep2
Chr16	11090000	11200000	110.0	rep2
Chr16	11200000	11330000	130.0	rep2
Chr16	11330000	11390000	60.0	rep2
Chr16	11390000	11470000	80.0	rep2
Chr16	11470000	11640000	170.0	rep2
Chr16	11640000	11720000	80.0	rep2
Chr16	11720000	12000000	280.0	rep2
Chr16	12000000	12100000	100.0	rep2
Chr16	12100000	12230000	130.0	rep2
Chr16	12230000	12280000	50.0	rep2
Chr16	12280000	12340000	60.0	rep2
Chr16	12340000	12380000	40.0	rep2
Chr16	12380000	12450000	70.0	rep2
Chr16	12450000	12580000	130.0	rep2
Chr16	12580000	12650000	70.0	rep2
Chr16	12650000	12700000	50.0	rep2
Chr16	12700000	12770000	70.0	rep2
Chr16	12770000	13090000	320.0	rep2
Chr16	13090000	13140000	50.0	rep2
Chr16	13140000	13190000	50.0	rep2
Chr16	13190000	13290000	100.0	rep2
Chr16	13290000	13400000	110.0	rep2
Chr16	13400000	13490000	90.0	rep2
Chr16	13490000	13570000	80.0	rep2
Chr16	13570000	13640000	70.0	rep2
Chr16	13640000	13730000	90.0	rep2
Chr16	13730000	13810000	80.0	rep2
Chr16	13810000	13880000	70.0	rep2
Chr16	13880000	14040000	160.0	rep2
Chr16	14040000	14190000	150.0	rep2
Chr16	14190000	14350000	160.0	rep2
Chr16	14350000	14420000	70.0	rep2
Chr16	14420000	14580000	160.0	rep2
Chr16	14580000	14630000	50.0	rep2
Chr16	14630000	14700000	70.0	rep2
Chr16	14700000	14910000	210.0	rep2
Chr16	14910000	14960000	50.0	rep2
Chr16	14960000	15030000	70.0	rep2
Chr16	15030000	15160000	130.0	rep2
Chr16	15160000	15210000	50.0	rep2
Chr16	15210000	15350000	140.0	rep2
Chr16	15350000	15470000	120.0	rep2
Chr16	15470000	15540000	70.0	rep2
Chr16	15540000	15610000	70.0	rep2
Chr16	15610000	15750000	140.0	rep2
Chr16	15750000	15860000	110.0	rep2
Chr16	15860000	15930000	70.0	rep2
Chr16	15930000	16040000	110.0	rep2
Chr16	16040000	16250000	210.0	rep2
Chr16	16250000	16350000	100.0	rep2
Chr16	16350000	16420000	70.0	rep2
Chr16	16420000	16490000	70.0	rep2
Chr16	16490000	16610000	120.0	rep2
Chr16	16610000	16710000	100.0	rep2
Chr16	16710000	16820000	110.0	rep2
Chr16	16820000	16990000	170.0	rep2
Chr16	16990000	17060000	70.0	rep2
Chr16	17060000	17160000	100.0	rep2
Chr16	17160000	17590000	430.0	rep2
Chr16	17590000	17750000	160.0	rep2
Chr16	17750000	17790000	40.0	rep2
Chr16	17790000	18090000	300.0	rep2
Chr16	18090000	18250000	160.0	rep2
Chr16	18250000	18320000	70.0	rep2
Chr16	18320000	18410000	90.0	rep2
Chr16	18410000	18540000	130.0	rep2
Chr16	18540000	18580000	40.0	rep2
Chr16	18580000	18650000	70.0	rep2
Chr16	18650000	18730000	80.0	rep2
Chr16	18730000	18820000	90.0	rep2
Chr16	18820000	18900000	80.0	rep2
Chr16	18900000	19140000	240.0	rep2
Chr16	19140000	19460000	320.0	rep2
Chr16	19460000	19570000	110.0	rep2
Chr16	19570000	19720000	150.0	rep2
Chr16	19720000	19780000	60.0	rep2
Chr16	19780000	19880000	100.0	rep2
Chr16	19880000	19990000	110.0	rep2
Chr16	19990000	20190000	200.0	rep2
Chr16	20190000	20380000	190.0	rep2
Chr16	20380000	21780000	1400.0	rep2
Chr16	21780000	22330000	550.0	rep2
Chr16	22330000	23070000	740.0	rep2
Chr16	23070000	23170000	100.0	rep2
Chr16	23170000	23420000	250.0	rep2
Chr16	23420000	23710000	290.0	rep2
Chr16	23710000	23850000	140.0	rep2
Chr16	23850000	24060000	210.0	rep2
Chr16	24060000	24830000	770.0	rep2
Chr16	24830000	24910000	80.0	rep2
Chr16	24910000	25090000	180.0	rep2
Chr16	25090000	25260000	170.0	rep2
Chr16	25260000	25340000	80.0	rep2
Chr16	25340000	25480000	140.0	rep2
Chr16	25480000	25600000	120.0	rep2
Chr16	25600000	25770000	170.0	rep2
Chr16	25770000	25860000	90.0	rep2
Chr16	25860000	26020000	160.0	rep2
Chr16	26020000	26150000	130.0	rep2
Chr16	26150000	26320000	170.0	rep2
Chr16	26320000	26610000	290.0	rep2
Chr16	26610000	26650000	40.0	rep2
Chr16	26650000	26890000	240.0	rep2
Chr16	26890000	26970000	80.0	rep2
Chr16	26970000	27030000	60.0	rep2
Chr16	27030000	27140000	110.0	rep2
Chr16	27140000	27210000	70.0	rep2
Chr16	27210000	27320000	110.0	rep2
Chr16	27320000	27490000	170.0	rep2
Chr16	27490000	27690000	200.0	rep2
Chr16	27690000	27830000	140.0	rep2
Chr16	27830000	27910000	80.0	rep2
Chr16	27910000	28010000	100.0	rep2
Chr16	28010000	28090000	80.0	rep2
Chr16	28090000	28160000	70.0	rep2
Chr16	28160000	28320000	160.0	rep2
Chr16	28320000	28400000	80.0	rep2
Chr16	28400000	28550000	150.0	rep2
Chr16	28550000	28640000	90.0	rep2
Chr02	130000	560000	430.0	rep2
Chr02	560000	630000	70.0	rep2
Chr02	630000	980000	350.0	rep2
Chr02	980000	1110000	130.0	rep2
Chr02	1110000	1160000	50.0	rep2
Chr02	1160000	1240000	80.0	rep2
Chr02	1240000	1420000	180.0	rep2
Chr02	1420000	1500000	80.0	rep2
Chr02	1500000	1580000	80.0	rep2
Chr02	1580000	1810000	230.0	rep2
Chr02	1810000	1910000	100.0	rep2
Chr02	1910000	2050000	140.0	rep2
Chr02	2050000	2240000	190.0	rep2
Chr02	2240000	2400000	160.0	rep2
Chr02	2400000	2540000	140.0	rep2
Chr02	2540000	2740000	200.0	rep2
Chr02	2740000	2820000	80.0	rep2
Chr02	2820000	2970000	150.0	rep2
Chr02	2970000	3040000	70.0	rep2
Chr02	3040000	3090000	50.0	rep2
Chr02	3090000	3260000	170.0	rep2
Chr02	3260000	3360000	100.0	rep2
Chr02	3360000	3430000	70.0	rep2
Chr02	3430000	3650000	220.0	rep2
Chr02	3650000	3730000	80.0	rep2
Chr02	3730000	3790000	60.0	rep2
Chr02	3790000	4000000	210.0	rep2
Chr02	4000000	4060000	60.0	rep2
Chr02	4060000	4110000	50.0	rep2
Chr02	4110000	4220000	110.0	rep2
Chr02	4220000	4380000	160.0	rep2
Chr02	4380000	4540000	160.0	rep2
Chr02	4540000	4610000	70.0	rep2
Chr02	4610000	4670000	60.0	rep2
Chr02	4670000	4770000	100.0	rep2
Chr02	4770000	4810000	40.0	rep2
Chr02	4810000	4870000	60.0	rep2
Chr02	4870000	5030000	160.0	rep2
Chr02	5030000	5240000	210.0	rep2
Chr02	5240000	5550000	310.0	rep2
Chr02	5550000	5640000	90.0	rep2
Chr02	5640000	5810000	170.0	rep2
Chr02	5810000	5920000	110.0	rep2
Chr02	5920000	5970000	50.0	rep2
Chr02	5970000	6160000	190.0	rep2
Chr02	6160000	6230000	70.0	rep2
Chr02	6230000	6310000	80.0	rep2
Chr02	6310000	6470000	160.0	rep2
Chr02	6470000	6560000	90.0	rep2
Chr02	6560000	6680000	120.0	rep2
Chr02	6680000	6750000	70.0	rep2
Chr02	6750000	6790000	40.0	rep2
Chr02	6790000	6880000	90.0	rep2
Chr02	6880000	6960000	80.0	rep2
Chr02	6960000	7010000	50.0	rep2
Chr02	7010000	7070000	60.0	rep2
Chr02	7070000	7210000	140.0	rep2
Chr02	7210000	7270000	60.0	rep2
Chr02	7270000	7330000	60.0	rep2
Chr02	7330000	7470000	140.0	rep2
Chr02	7470000	7600000	130.0	rep2
Chr02	7600000	7680000	80.0	rep2
Chr02	7680000	7790000	110.0	rep2
Chr02	7790000	7990000	200.0	rep2
Chr02	7990000	8060000	70.0	rep2
Chr02	8060000	8380000	320.0	rep2
Chr02	8380000	8440000	60.0	rep2
Chr02	8440000	8510000	70.0	rep2
Chr02	8510000	8570000	60.0	rep2
Chr02	8570000	8720000	150.0	rep2
Chr02	8720000	8840000	120.0	rep2
Chr02	8840000	8980000	140.0	rep2
Chr02	8980000	9040000	60.0	rep2
Chr02	9040000	9120000	80.0	rep2
Chr02	9120000	9240000	120.0	rep2
Chr02	9240000	9380000	140.0	rep2
Chr02	9380000	9520000	140.0	rep2
Chr02	9520000	9600000	80.0	rep2
Chr02	9600000	9680000	80.0	rep2
Chr02	9680000	9730000	50.0	rep2
Chr02	9730000	9870000	140.0	rep2
Chr02	9870000	10080000	210.0	rep2
Chr02	10080000	10250000	170.0	rep2
Chr02	10250000	10310000	60.0	rep2
Chr02	10310000	10420000	110.0	rep2
Chr02	10420000	10550000	130.0	rep2
Chr02	10550000	10620000	70.0	rep2
Chr02	10620000	10660000	40.0	rep2
Chr02	10660000	10730000	70.0	rep2
Chr02	10730000	10780000	50.0	rep2
Chr02	10780000	10860000	80.0	rep2
Chr02	10860000	10920000	60.0	rep2
Chr02	10920000	11000000	80.0	rep2
Chr02	11000000	11060000	60.0	rep2
Chr02	11060000	11120000	60.0	rep2
Chr02	11120000	11200000	80.0	rep2
Chr02	11200000	11290000	90.0	rep2
Chr02	11290000	11540000	250.0	rep2
Chr02	11540000	11620000	80.0	rep2
Chr02	11620000	11760000	140.0	rep2
Chr02	11760000	11870000	110.0	rep2
Chr02	11870000	11940000	70.0	rep2
Chr02	11940000	12060000	120.0	rep2
Chr02	12060000	12170000	110.0	rep2
Chr02	12170000	12250000	80.0	rep2
Chr02	12250000	12320000	70.0	rep2
Chr02	12320000	12530000	210.0	rep2
Chr02	12530000	12640000	110.0	rep2
Chr02	12640000	12740000	100.0	rep2
Chr02	12740000	12800000	60.0	rep2
Chr02	12800000	12850000	50.0	rep2
Chr02	12850000	12910000	60.0	rep2
Chr02	12910000	12960000	50.0	rep2
Chr02	12960000	13100000	140.0	rep2
Chr02	13100000	13160000	60.0	rep2
Chr02	13160000	13230000	70.0	rep2
Chr02	13230000	13320000	90.0	rep2
Chr02	13320000	13450000	130.0	rep2
Chr02	13450000	13570000	120.0	rep2
Chr02	13570000	13620000	50.0	rep2
Chr02	13620000	13710000	90.0	rep2
Chr02	13710000	13850000	140.0	rep2
Chr02	13850000	14080000	230.0	rep2
Chr02	14080000	14400000	320.0	rep2
Chr02	14400000	14550000	150.0	rep2
Chr02	14550000	14720000	170.0	rep2
Chr02	14720000	14820000	100.0	rep2
Chr02	14820000	14910000	90.0	rep2
Chr02	14910000	15300000	390.0	rep2
Chr02	15300000	15350000	50.0	rep2
Chr02	15350000	15500000	150.0	rep2
Chr02	15500000	15860000	360.0	rep2
Chr02	15860000	16130000	270.0	rep2
Chr02	16130000	18780000	2650.0	rep2
Chr02	18780000	18890000	110.0	rep2
Chr02	18890000	19120000	230.0	rep2
Chr02	19120000	19220000	100.0	rep2
Chr02	19220000	19440000	220.0	rep2
Chr02	19440000	19520000	80.0	rep2
Chr02	19520000	19830000	310.0	rep2
Chr02	19830000	20250000	420.0	rep2
Chr02	20250000	20340000	90.0	rep2
Chr02	20340000	20390000	50.0	rep2
Chr02	20390000	20530000	140.0	rep2
Chr02	20530000	20650000	120.0	rep2
Chr02	20650000	20740000	90.0	rep2
Chr02	20740000	20800000	60.0	rep2
Chr02	20800000	20940000	140.0	rep2
Chr02	20940000	21100000	160.0	rep2
Chr02	21100000	21170000	70.0	rep2
Chr02	21170000	21360000	190.0	rep2
Chr02	21360000	21570000	210.0	rep2
Chr02	21570000	21650000	80.0	rep2
Chr02	21650000	21980000	330.0	rep2
Chr02	21980000	22140000	160.0	rep2
Chr02	22140000	22180000	40.0	rep2
Chr02	22180000	22360000	180.0	rep2
Chr02	22360000	22480000	120.0	rep2
Chr02	22480000	22570000	90.0	rep2
Chr02	22570000	22640000	70.0	rep2
Chr02	22640000	22690000	50.0	rep2
Chr02	22690000	22810000	120.0	rep2
Chr02	22810000	22990000	180.0	rep2
Chr02	22990000	23070000	80.0	rep2
Chr02	23070000	23190000	120.0	rep2
Chr02	23190000	23300000	110.0	rep2
Chr02	23300000	23370000	70.0	rep2
Chr02	23370000	23510000	140.0	rep2
Chr02	23510000	23570000	60.0	rep2
Chr02	23570000	23750000	180.0	rep2
Chr02	23750000	23830000	80.0	rep2
Chr02	23830000	23930000	100.0	rep2
Chr02	23930000	24140000	210.0	rep2
Chr02	24140000	24290000	150.0	rep2
Chr02	24290000	24450000	160.0	rep2
Chr02	24450000	24500000	50.0	rep2
Chr02	24500000	24640000	140.0	rep2
Chr02	24640000	24690000	50.0	rep2
Chr02	24690000	24770000	80.0	rep2
Chr02	24770000	25040000	270.0	rep2
Chr02	25040000	25100000	60.0	rep2
Chr02	25100000	25200000	100.0	rep2
Chr02	25200000	25360000	160.0	rep2
Chr02	25360000	25430000	70.0	rep2
Chr02	25430000	25490000	60.0	rep2
Chr02	25490000	25580000	90.0	rep2
Chr02	25580000	25710000	130.0	rep2
Chr02	25710000	25820000	110.0	rep2
Chr02	25820000	25910000	90.0	rep2
Chr02	25910000	26000000	90.0	rep2
Chr02	26000000	26170000	170.0	rep2
Chr02	26170000	26210000	40.0	rep2
Chr02	26210000	26470000	260.0	rep2
Chr02	26470000	26530000	60.0	rep2
Chr02	26530000	26620000	90.0	rep2
Chr02	26620000	26670000	50.0	rep2
Chr02	26670000	26760000	90.0	rep2
Chr02	26760000	26880000	120.0	rep2
Chr02	26880000	26970000	90.0	rep2
Chr02	26970000	27130000	160.0	rep2
Chr02	27130000	27220000	90.0	rep2
Chr02	27220000	27340000	120.0	rep2
Chr02	27340000	27430000	90.0	rep2
Chr02	27430000	27500000	70.0	rep2
Chr02	27500000	27600000	100.0	rep2
Chr02	27600000	27910000	310.0	rep2
Chr02	27910000	28120000	210.0	rep2
Chr02	28120000	28200000	80.0	rep2
Chr07	140000	550000	410.0	rep2
Chr07	550000	710000	160.0	rep2
Chr07	710000	860000	150.0	rep2
Chr07	860000	1050000	190.0	rep2
Chr07	1050000	1110000	60.0	rep2
Chr07	1110000	1190000	80.0	rep2
Chr07	1190000	1310000	120.0	rep2
Chr07	1310000	1370000	60.0	rep2
Chr07	1370000	1500000	130.0	rep2
Chr07	1500000	1570000	70.0	rep2
Chr07	1570000	1620000	50.0	rep2
Chr07	1620000	1760000	140.0	rep2
Chr07	1760000	1820000	60.0	rep2
Chr07	1820000	1890000	70.0	rep2
Chr07	1890000	2040000	150.0	rep2
Chr07	2040000	2130000	90.0	rep2
Chr07	2130000	2270000	140.0	rep2
Chr07	2270000	2380000	110.0	rep2
Chr07	2380000	2490000	110.0	rep2
Chr07	2490000	2610000	120.0	rep2
Chr07	2610000	2680000	70.0	rep2
Chr07	2680000	2730000	50.0	rep2
Chr07	2730000	2880000	150.0	rep2
Chr07	2880000	2950000	70.0	rep2
Chr07	2950000	3030000	80.0	rep2
Chr07	3030000	3170000	140.0	rep2
Chr07	3170000	3250000	80.0	rep2
Chr07	3250000	3360000	110.0	rep2
Chr07	3360000	3420000	60.0	rep2
Chr07	3420000	3490000	70.0	rep2
Chr07	3490000	3570000	80.0	rep2
Chr07	3570000	3750000	180.0	rep2
Chr07	3750000	3830000	80.0	rep2
Chr07	3830000	3910000	80.0	rep2
Chr07	3910000	3980000	70.0	rep2
Chr07	3980000	4040000	60.0	rep2
Chr07	4040000	4070000	30.0	rep2
Chr07	4070000	4130000	60.0	rep2
Chr07	4130000	4510000	380.0	rep2
Chr07	4510000	4690000	180.0	rep2
Chr07	4690000	5240000	550.0	rep2
Chr07	5240000	5320000	80.0	rep2
Chr07	5320000	5530000	210.0	rep2
Chr07	5530000	5590000	60.0	rep2
Chr07	5590000	5710000	120.0	rep2
Chr07	5710000	5800000	90.0	rep2
Chr07	5800000	6160000	360.0	rep2
Chr07	6160000	6260000	100.0	rep2
Chr07	6260000	6420000	160.0	rep2
Chr07	6420000	6680000	260.0	rep2
Chr07	6680000	6890000	210.0	rep2
Chr07	6890000	7240000	350.0	rep2
Chr07	7240000	7300000	60.0	rep2
Chr07	7300000	7350000	50.0	rep2
Chr07	7350000	7440000	90.0	rep2
Chr07	7440000	7570000	130.0	rep2
Chr07	7570000	7710000	140.0	rep2
Chr07	7710000	7880000	170.0	rep2
Chr07	7880000	8080000	200.0	rep2
Chr07	8080000	8200000	120.0	rep2
Chr07	8200000	8310000	110.0	rep2
Chr07	8310000	8360000	50.0	rep2
Chr07	8360000	8470000	110.0	rep2
Chr07	8470000	8540000	70.0	rep2
Chr07	8540000	8630000	90.0	rep2
Chr07	8630000	8700000	70.0	rep2
Chr07	8700000	8780000	80.0	rep2
Chr07	8780000	9220000	440.0	rep2
Chr07	9220000	9280000	60.0	rep2
Chr07	9280000	9350000	70.0	rep2
Chr07	9350000	9420000	70.0	rep2
Chr07	9420000	10010000	590.0	rep2
Chr07	10010000	10210000	200.0	rep2
Chr07	10210000	10300000	90.0	rep2
Chr07	10300000	10480000	180.0	rep2
Chr07	10480000	10890000	410.0	rep2
Chr07	10890000	11020000	130.0	rep2
Chr07	11020000	11200000	180.0	rep2
Chr07	11200000	11440000	240.0	rep2
Chr07	11440000	11680000	240.0	rep2
Chr07	11680000	12420000	740.0	rep2
Chr07	12420000	12540000	120.0	rep2
Chr07	12540000	12650000	110.0	rep2
Chr07	12650000	13170000	520.0	rep2
Chr07	13170000	14320000	1150.0	rep2
Chr07	14320000	14570000	250.0	rep2
Chr07	14570000	14620000	50.0	rep2
Chr07	14620000	15080000	460.0	rep2
Chr07	15080000	15130000	50.0	rep2
Chr07	15130000	15320000	190.0	rep2
Chr07	15320000	15430000	110.0	rep2
Chr07	15430000	15570000	140.0	rep2
Chr07	15570000	15660000	90.0	rep2
Chr07	15660000	15790000	130.0	rep2
Chr07	15790000	15900000	110.0	rep2
Chr07	15900000	16020000	120.0	rep2
Chr07	16020000	16110000	90.0	rep2
Chr07	16110000	16190000	80.0	rep2
Chr07	16190000	16290000	100.0	rep2
Chr07	16290000	16400000	110.0	rep2
Chr07	16400000	16520000	120.0	rep2
Chr07	16520000	16660000	140.0	rep2
Chr07	16660000	16810000	150.0	rep2
Chr07	16810000	16930000	120.0	rep2
Chr07	16930000	16990000	60.0	rep2
Chr07	16990000	17140000	150.0	rep2
Chr07	17140000	17230000	90.0	rep2
Chr07	17230000	17440000	210.0	rep2
Chr07	17440000	17520000	80.0	rep2
Chr07	17520000	17590000	70.0	rep2
Chr07	17590000	17650000	60.0	rep2
Chr07	17650000	17810000	160.0	rep2
Chr07	17810000	17900000	90.0	rep2
Chr07	17900000	17970000	70.0	rep2
Chr07	17970000	18130000	160.0	rep2
Chr07	18130000	18220000	90.0	rep2
Chr07	18220000	18280000	60.0	rep2
Chr07	18280000	18370000	90.0	rep2
Chr07	18370000	18480000	110.0	rep2
Chr07	18480000	18530000	50.0	rep2
Chr07	18530000	18570000	40.0	rep2
Chr07	18570000	18630000	60.0	rep2
Chr07	18630000	18740000	110.0	rep2
Chr07	18740000	18830000	90.0	rep2
Chr07	18830000	18910000	80.0	rep2
Chr07	18910000	18980000	70.0	rep2
Chr07	18980000	19100000	120.0	rep2
Chr07	19100000	19200000	100.0	rep2
Chr07	19200000	19350000	150.0	rep2
Chr07	19350000	19430000	80.0	rep2
Chr07	19430000	19500000	70.0	rep2
Chr07	19500000	19830000	330.0	rep2
Chr07	19830000	19890000	60.0	rep2
Chr07	19890000	20160000	270.0	rep2
Chr07	20160000	20320000	160.0	rep2
Chr07	20320000	20460000	140.0	rep2
Chr07	20460000	20540000	80.0	rep2
Chr07	20540000	20680000	140.0	rep2
Chr07	20680000	20760000	80.0	rep2
Chr07	20760000	20840000	80.0	rep2
Chr07	20840000	20950000	110.0	rep2
Chr07	20950000	21030000	80.0	rep2
Chr07	21030000	21230000	200.0	rep2
Chr07	21230000	21270000	40.0	rep2
Chr07	21270000	21320000	50.0	rep2
Chr07	21320000	21390000	70.0	rep2
Chr07	21390000	21490000	100.0	rep2
Chr07	21490000	21530000	40.0	rep2
Chr07	21530000	21670000	140.0	rep2
Chr07	21670000	21730000	60.0	rep2
Chr07	21730000	21880000	150.0	rep2
Chr07	21880000	21960000	80.0	rep2
Chr07	21960000	22090000	130.0	rep2
Chr07	22090000	22150000	60.0	rep2
Chr07	22150000	22370000	220.0	rep2
Chr07	22370000	22430000	60.0	rep2
Chr07	22430000	22490000	60.0	rep2
Chr07	22490000	22670000	180.0	rep2
Chr07	22670000	22780000	110.0	rep2
Chr07	22780000	22940000	160.0	rep2
Chr07	22940000	22990000	50.0	rep2
Chr07	22990000	23080000	90.0	rep2
Chr07	23080000	23140000	60.0	rep2
Chr07	23140000	23210000	70.0	rep2
Chr07	23210000	23260000	50.0	rep2
Chr07	23260000	23310000	50.0	rep2
Chr07	23310000	23470000	160.0	rep2
Chr07	23470000	23560000	90.0	rep2
Chr07	23560000	23610000	50.0	rep2
Chr07	23610000	23660000	50.0	rep2
Chr07	23660000	23860000	200.0	rep2
Chr07	23860000	24000000	140.0	rep2
Chr07	24000000	24300000	300.0	rep2
Chr07	24300000	24560000	260.0	rep2
Chr07	24560000	24790000	230.0	rep2
Chr07	24790000	24860000	70.0	rep2
Chr07	24860000	24940000	80.0	rep2
Chr07	24940000	25090000	150.0	rep2
Chr07	25090000	25170000	80.0	rep2
Chr07	25170000	25340000	170.0	rep2
Chr07	25340000	25400000	60.0	rep2
Chr07	25400000	25570000	170.0	rep2
Chr07	25570000	25630000	60.0	rep2
Chr07	25630000	25800000	170.0	rep2
Chr07	25800000	26130000	330.0	rep2
Chr07	26130000	26560000	430.0	rep2
Chr07	26560000	26630000	70.0	rep2
Chr07	26630000	26680000	50.0	rep2
Chr07	26680000	26750000	70.0	rep2
Chr07	26750000	26980000	230.0	rep2
Chr07	26980000	27160000	180.0	rep2
Chr07	27160000	27410000	250.0	rep2
Chr07	27410000	27470000	60.0	rep2
Chr07	27470000	27610000	140.0	rep2
Chr07	27610000	27770000	160.0	rep2
Chr07	27770000	27890000	120.0	rep2
Chr07	27890000	28210000	320.0	rep2
Chr07	28210000	28250000	40.0	rep2
Chr07	28250000	28280000	30.0	rep2
Chr07	28280000	28360000	80.0	rep2
Chr07	28360000	28500000	140.0	rep2
Chr07	28500000	28610000	110.0	rep2
Chr07	28610000	28680000	70.0	rep2
Chr07	28680000	28760000	80.0	rep2
Chr07	28760000	28880000	120.0	rep2
Chr07	28880000	28940000	60.0	rep2
Chr07	28940000	29050000	110.0	rep2
Chr07	29050000	29100000	50.0	rep2
Chr07	29100000	29210000	110.0	rep2
Chr10	170000	310000	140.0	merged
Chr10	310000	590000	280.0	merged
Chr10	590000	670000	80.0	merged
Chr10	670000	700000	30.0	merged
Chr10	700000	850000	150.0	merged
Chr10	850000	960000	110.0	merged
Chr10	960000	1040000	80.0	merged
Chr10	1040000	1300000	260.0	merged
Chr10	1300000	1350000	50.0	merged
Chr10	1350000	1510000	160.0	merged
Chr10	1510000	1690000	180.0	merged
Chr10	1690000	1790000	100.0	merged
Chr10	1790000	1850000	60.0	merged
Chr10	1850000	2100000	250.0	merged
Chr10	2100000	2150000	50.0	merged
Chr10	2150000	2230000	80.0	merged
Chr10	2230000	2340000	110.0	merged
Chr10	2340000	2400000	60.0	merged
Chr10	2400000	2550000	150.0	merged
Chr10	2550000	2630000	80.0	merged
Chr10	2630000	2730000	100.0	merged
Chr10	2730000	2830000	100.0	merged
Chr10	2830000	2980000	150.0	merged
Chr10	2980000	3220000	240.0	merged
Chr10	3220000	3350000	130.0	merged
Chr10	3350000	3410000	60.0	merged
Chr10	3410000	3640000	230.0	merged
Chr10	3640000	3690000	50.0	merged
Chr10	3690000	3820000	130.0	merged
Chr10	3820000	3870000	50.0	merged
Chr10	3870000	3940000	70.0	merged
