duplication_type	parent	child	ancestor	TPC_Ks	TPCA_Ks	tPC_ratio	CLOUD_class	prob_Conservation	prob_Neofunctionalization_Parent	prob_Neofunctionalization_Child	prob_Subfunctionalization	prob_Specialization	assigned_class_probability	class_label
TRD	Pbre1_13G383200	Pbre1_03G461000	Prupe.1G053800.1	0.640029	0.535699	1.1947548903395375	Subfunctionalization	4.6330259091256525e-06	1.9152224423095674e-10	0.0189114008708137	0.9758520752369068	0.0052318906748482	0.9758520752369068	Sub
TRD	Pbre1_10G173400	Pbre1_03G461200	Prupe.8G135900.1	0.442121	0.27178	1.6267606152034733	Neofunctionalization(Child)	0.0033879984193787	1.2058907636485634e-06	0.9436137538954018	0.0347211441361308	0.018275897658325	0.9436137538954018	Neo(C)
TRD	Pbre1_11G510800	Pbre1_03G478200	Prupe.8G264300.1	0.151632	0.396651	0.3822806446977317	Neofunctionalization(Parent)	0.2171807251162262	0.7819299005257855	1.5542311751680553e-07	0.0002136050382172	0.0006756138966535	0.7819299005257855	Neo(P)
TRD	Pbre1_11G510800	Pbre1_03G478400	Prupe.8G264300.1	0.3732	0.396651	0.9408774968423124	Neofunctionalization(Child)	1.602636030638593e-05	5.008387288922686e-13	0.9976778913824228	0.0008014343043005	0.0015046479524694	0.9976778913824228	Neo(C)
TRD	Pbre1_10G515000	Pbre1_03G481000	Prupe.4G043300.1	0.323826	0.326877	0.9906662138969704	Neofunctionalization(Child)	0.000140734777717	3.398080198738556e-07	0.796730378681346	0.2031285467169382	1.5978820295428108e-11	0.796730378681346	Neo(C)
TRD	Pbre1_10G399000	Pbre1_03G491400	Prupe.4G113400.1	1.07848	0.532021	2.027138026506473	Subfunctionalization	0.4239321382384451	0.0737639376507715	0.0059888939776605	0.4936742435208665	0.0026407866122561	0.4936742435208665	Sub
TRD	Pbre1_17G046600	Pbre1_04G004000	Prupe.3G291100.1	0.341626	0.401185	0.8515423059187157	Neofunctionalization(Child)	1.4582364545671593e-11	2.4702395578521784e-27	0.998040914557833	0.0006629778045414	0.0012961076230432	0.998040914557833	Neo(C)
TRD	Pbre1_04G276200	Pbre1_04G029000	Prupe.6G291700.1	0.201626	0.39534	0.510006576617595	Neofunctionalization(Parent)	0.0377475843293349	0.9422380975409708	2.227862794789757e-09	0.0174514688179238	0.0025628470839077	0.9422380975409708	Neo(P)
TRD	Pbre1_06G353400	Pbre1_04G038200	Prupe.5G208200.1	0.414238	0.798875	0.518526678141136	Neofunctionalization(Child)	1.636813575921517e-06	9.2353374821213e-14	0.9999977776134584	1.0670527834560327e-09	5.845058205044129e-07	0.9999977776134584	Neo(C)
TRD	Pbre1_10G273400	Pbre1_04G038800	Prupe.8G191900.1	1.50239	0.819687	1.8328825515105156	Subfunctionalization	0.111523683590761	0.0457247649611378	0.0054603291625592	0.830042058571989	0.0072491637135527	0.830042058571989	Sub
TRD	Pbre1_08G075600	Pbre1_04G043000	Prupe.1G414100.1	2.91976	0.471851	6.187885582524992	Subfunctionalization	0.0004352723311054	3.2455531923901577e-06	2.04812487805092e-06	0.999559433990824	7.040162609203754e-18	0.999559433990824	Sub
TRD	Pbre1_11G107400	Pbre1_04G045800	Prupe.6G057300.1	1.38139	1.94188	0.7113673347477701	Conservation	0.545669810650676	0.006308933411621	0.0792470620377302	0.3687453027819504	2.889111802217368e-05	0.545669810650676	Con
TRD	Pbre1_06G153200	Pbre1_04G052600	Prupe.5G100500.1	0.271882	0.847966	0.320628421422557	Subfunctionalization	5.440152513683496e-06	1.0071070692752009e-05	1.4120464531838502e-10	0.9999844886261616	9.427309039466374e-12	0.9999844886261616	Sub
TRD	Pbre1_12G224000	Pbre1_04G059200	Prupe.6G246300.1	1.22646	0.391303	3.134297462580149	Subfunctionalization	0.0629490491480094	0.0006988158397027	7.921721751568747e-05	0.9362699337342164	2.984060555698473e-06	0.9362699337342164	Sub
TRD	Pbre1_16G343200	Pbre1_04G059800	Prupe.1G023000.1	0.178812	0.314267	0.568981152968654	Conservation	0.7774238589139809	0.0019262222252218	1.1033711254196324e-07	0.2205593854245383	9.04230991463317e-05	0.7774238589139809	Con
TRD	Pbre1_08G284600	Pbre1_04G076400	Prupe.1G503300.1	0.0499668	0.286732	0.1742630749271096	Subfunctionalization	0.207482307614242	0.0004300781605242	0.0453201410357944	0.746722614462818	4.485872662132048e-05	0.746722614462818	Sub
TRD	Pbre1_09G464200	Pbre1_04G078000	Prupe.3G015100.1	0.59511	0.615381	0.96705943147416	Subfunctionalization	0.0015555992659787	7.71402504215551e-06	2.16436137667792e-06	0.9984345223476015	5.618762213059525e-16	0.9984345223476015	Sub
TRD	Pbre1_06G085200	Pbre1_04G083200	Prupe.5G060100.1	0.186406	0.430773	0.4327244279469697	Conservation	0.950405029274926	0.0199393099825091	0.0272110739838509	0.0001755902532414	0.0022689965054725	0.950405029274926	Con
TRD	Pbre1_06G083600	Pbre1_04G085000	Prupe.5G059000.1	0.359748	0.31446	1.1440183171150544	Conservation	0.8700936647015073	0.0006221629818783	0.0016425665852144	2.0167391632537062e-06	0.1276395889922366	0.8700936647015073	Con
TRD	Pbre1_04G088800	Pbre1_04G085200	Prupe.5G052300.1	0.0250365	0.205382	0.1219021141093182	Subfunctionalization	0.2145606935628307	0.0020875140132545	0.0007618628623891	0.7823273426220154	0.0002625869395101	0.7823273426220154	Sub
TRD	Pbre1_05G243800	Pbre1_04G091200	Prupe.8G177400.1	0.305392	0.476249	0.6412443910643382	Subfunctionalization	0.0039552517992195	5.609864029009405e-05	4.295491979400053e-05	0.9959314969828812	1.4197657815087849e-05	0.9959314969828812	Sub
TRD	Pbre1_15G124600	Pbre1_04G094000	Prupe.1G421500.1	0.971039	0.805841	1.205000738359056	Subfunctionalization	0.029278551084233	0.0114795997831517	0.0023136150697245	0.956915886974302	1.2347088588948523e-05	0.956915886974302	Sub
TRD	Pbre1_03G261000	Pbre1_04G094200	Prupe.4G269700.1	1.11547	0.293266	3.803611738148984	Subfunctionalization	4.020342118993583e-07	3.860824247881531e-07	1.064157734117657e-07	0.9769537246828592	0.0230453807847308	0.9769537246828592	Sub
TRD	Pbre1_06G242000	Pbre1_04G094600	Prupe.5G146700.1	0.360712	0.330404	1.0917301243326352	Subfunctionalization	0.0400072210471272	7.5625996466073565e-06	0.0106487202991625	0.9492560900657732	8.04059882905668e-05	0.9492560900657732	Sub
TRD	Pbre1_15G723200	Pbre1_04G094800	Prupe.1G551000.1	0.0771318	0.300229	0.256909892115685	Subfunctionalization	0.0002652160599018	9.85468846671825e-08	0.0007491120689296	0.9989825205017584	3.052822525422516e-06	0.9989825205017584	Sub
TRD	Pbre1_11G317400	Pbre1_04G095000	Prupe.4G243300.1	0.870411	0.29407	2.9598769000578096	Conservation	0.896978817621079	0.0001410675211544	0.0189555144451338	0.083906332337125	1.826807550760001e-05	0.896978817621079	Con
TRD	Pbre1_06G075000	Pbre1_04G095600	Prupe.5G050700.1	0.125614	0.291621	0.4307440136341347	Conservation	0.99902793471965	2.794671961574919e-07	1.968234723397205e-06	7.238909522009184e-09	0.0009698103395207	0.99902793471965	Con
TRD	Pbre1_07G136400	Pbre1_04G106000	Prupe.2G113900.1	0.329886	0.234469	1.4069493195262486	Subfunctionalization	0.0764631389835727	0.0001087419604775	0.0095808208187575	0.9137969337616983	5.036447549369974e-05	0.9137969337616983	Sub
TRD	Pbre1_07G136600	Pbre1_04G106200	Prupe.2G114000.1	0.106024	0.459225	0.2308759322772061	Subfunctionalization	2.3974477996390553e-16	6.677941055591385e-22	3.370839087493154e-17	0.9999999999999998	9.789371757987845e-18	0.9999999999999998	Sub
TRD	Pbre1_04G124600	Pbre1_04G118000	Prupe.5G082600.1	0.549322	0.345007	1.592205375543105	Neofunctionalization(Child)	5.826492063056927e-10	2.08594595362564e-15	0.9999480889482832	4.476478927257976e-08	5.186570427630889e-05	0.9999480889482832	Neo(C)
TRD	Pbre1_07G500000	Pbre1_04G126000	Prupe.2G323200.1	0.516006	0.665053	0.7758870345671698	Neofunctionalization(Child)	1.05535367285137e-09	3.1445879795771043e-15	0.9886185871873008	1.206836852725918e-08	0.0113813996889739	0.9886185871873008	Neo(C)
TRD	Pbre1_13G304400	Pbre1_04G128800	Prupe.1G148100.1	0.447114	0.348839	1.2817202205028682	Conservation	0.6080959566270497	0.0002186099471596	0.3914940909286398	0.0001910347922055	3.077049452170815e-07	0.6080959566270497	Con
TRD	Pbre1_02G424200	Pbre1_04G131400	Prupe.2G058600.1	4.47771	0.346877	12.908639085324191	Subfunctionalization	1.9795884949521482e-08	8.220948008774153e-11	3.9888527580047307e-10	0.9999999797230203	3.381762110028779e-36	0.9999999797230203	Sub
TRD	Pbre1_07G353800	Pbre1_04G132600	Prupe.2G246100.1	0.143189	0.29749	0.4813237419745202	Subfunctionalization	0.000526918347927	1.2202828038101935e-06	2.5432120096103317e-08	0.9994718246938394	1.1243309505150684e-08	0.9994718246938394	Sub
TRD	Pbre1_06G109400	Pbre1_04G139000	Prupe.5G075100.1	0.739199	0.30416	2.430296554445029	Subfunctionalization	1.3210504026217145e-19	3.705536770132506e-19	5.485792869061802e-31	1.0	1.166096864466829e-36	1.0	Sub
TRD	Pbre1_05G172600	Pbre1_04G139200	Prupe.8G138300.1	0.0203659	0.267268	0.0762002933385216	Neofunctionalization(Child)	0.0043901034162391	4.513070669297001e-06	0.995604557995243	3.233570158889614e-14	8.255178162287947e-07	0.995604557995243	Neo(C)
TRD	Pbre1_05G040400	Pbre1_04G141400	Prupe.8G031200.1	3.44523	1.21929	2.825603424944025	Conservation	0.8702982199826222	2.145509038164836e-06	1.2278537280941177e-12	0.1296996341332513	3.738604389673159e-10	0.8702982199826222	Con
TRD	Pbre1_16G018800	Pbre1_04G141800	Prupe.1G341200.1	3.38062	0.320748	10.539800715826756	Conservation	0.9791433254661862	0.0013002011530832	3.638915163202799e-05	0.0194297760056273	9.030822347087604e-05	0.9791433254661862	Con
TRD	Pbre1_07G196000	Pbre1_04G142400	Prupe.2G147100.1	0.196674	0.258918	0.7595995643408338	Subfunctionalization	0.0017883054740162	1.0968956185567655e-05	4.670090045776753e-10	0.9982007251027892	1.61120422313606e-26	0.9982007251027892	Sub
TRD	Pbre1_06G104600	Pbre1_04G143400	Prupe.5G072500.1	0.198231	0.273185	0.7256291524058788	Subfunctionalization	2.817630671685712e-08	2.830320276132901e-07	2.98449122623072e-09	0.9999993250601904	3.607469839950474e-07	0.9999993250601904	Sub
TRD	Pbre1_06G104800	Pbre1_04G143600	Prupe.5G072600.1	0.183759	0.357091	0.5145999199083707	Conservation	0.9994243603853612	7.460839182639841e-07	9.24780210508948e-06	6.575482828846838e-08	0.0005655799737873	0.9994243603853612	Con
TRD	Pbre1_15G236000	Pbre1_04G149200	Prupe.1G488500.1	0.306636	0.334557	0.9165433692913316	Conservation	0.4987321956701993	0.0006254807005238	0.0204512689737483	0.4801810319008784	1.0022754650005568e-05	0.4987321956701993	Con
TRD	Pbre1_10G244800	Pbre1_04G162600	Prupe.8G179300.1	0.153932	1.58811	0.0969277946741724	Subfunctionalization	0.0001019851133299	2.200954865158726e-06	9.403606622598144e-07	0.9998948735599988	1.1143786770104967e-11	0.9998948735599988	Sub
TRD	Pbre1_06G172600	Pbre1_04G173600	Prupe.5G110000.1	1.24771	0.784255	1.5909493723342536	Specialization	0.1786704849304957	0.0073650380870366	0.0012192224720211	5.0260253709431e-07	0.8127447519079094	0.8127447519079094	Spe
TRD	Pbre1_08G083200	Pbre1_04G176000	Prupe.1G399300.1	4.01794	0.330542	12.155611087244589	Specialization	1.1132193473384667e-10	3.030254184741372e-13	1.8306750164605151e-09	0.0065948808125089	0.9934051172451912	0.9934051172451912	Spe
TRD	Pbre1_08G088400	Pbre1_04G178800	Prupe.1G396200.1	0.446926	0.363439	1.2297139272340063	Subfunctionalization	0.0054934137133762	1.9009389955493346e-05	0.0001046797501585	0.9943407627434132	4.2134403096351024e-05	0.9943407627434132	Sub
TRD	Pbre1_12G219200	Pbre1_04G184000	Prupe.6G244600.1	0.135648	0.255181	0.5315756267120201	Subfunctionalization	0.1025225058092267	0.0005753743018291	0.1512628934377966	0.7352832896698517	0.0103559367812957	0.7352832896698517	Sub
TRD	Pbre1_04G201400	Pbre1_04G198800	Prupe.6G252300.1	0.118575	0.311364	0.3808243727598566	Specialization	0.0595180252185866	0.0027839264148277	2.1640069645376688e-05	0.0130221682387443	0.924654240058196	0.924654240058196	Spe
TRD	Pbre1_12G244400	Pbre1_04G209600	Prupe.6G256600.1	0.169811	0.235858	0.7199713386868369	Conservation	0.9980993098616676	1.6576480894425247e-09	1.0250429728613875e-07	0.0019004982990788	8.767730807212229e-08	0.9980993098616676	Con
TRD	Pbre1_10G515000	Pbre1_04G217400	Prupe.4G043300.1	1.86162	0.326877	5.6951697427472725	Subfunctionalization	0.0052321612044654	1.3638808019839525e-07	0.0022425380492318	0.99252457020188	5.941563421016562e-07	0.99252457020188	Sub
TRD	Pbre1_15G141400	Pbre1_04G218600	Prupe.1G430600.1	0.828525	0.332206	2.494009740943872	Subfunctionalization	7.289623632547182e-25	1.4114144231997256e-29	1.8549347075418206e-26	1.0	7.076161781876328e-27	1.0	Sub
TRD	Pbre1_04G204000	Pbre1_04G231000	Prupe.6G253500.1	0.861926	0.43094	2.000106743398153	Neofunctionalization(Child)	0.0310899841707873	1.732793040957648e-09	0.9689098616649968	1.295672513876375e-07	2.286417133386948e-08	0.9689098616649968	Neo(C)
TRD	Pbre1_12G274800	Pbre1_04G241200	Prupe.6G272700.1	0.430639	0.50799	0.8477312545522548	Conservation	0.999619521021436	0.000363487135586	2.4016949755770785e-08	1.0640195750325235e-05	6.327630278057011e-06	0.999619521021436	Con
TRD	Pbre1_05G105400	Pbre1_04G247600	Prupe.8G090700.1	0.27471	0.439108	0.6256091895387923	Conservation	0.9994942356416208	2.576517530387011e-07	0.0005054868060566	1.6718141581817e-08	3.1824282466606243e-09	0.9994942356416208	Con
TRD	Pbre1_05G305200	Pbre1_04G248400	Prupe.8G204900.1	2.79029	1.57692	1.769455647718337	Conservation	0.999102065661196	0.0001601840207735	4.647624618544337e-06	0.0006848936876108	4.8209005800898606e-05	0.999102065661196	Con
TRD	Pbre1_12G282400	Pbre1_04G249200	Prupe.6G277600.1	0.320163	0.260113	1.230861202631164	Subfunctionalization	0.0001509911664217	6.100350586681419e-13	0.0750448847327903	0.5483027013403813	0.3765014227597966	0.5483027013403813	Sub
TRD	Pbre1_08G132200	Pbre1_04G258600	Prupe.1G420200.1	0.948583	0.448841	2.1134054152806896	Neofunctionalization(Child)	9.036973450871806e-05	4.848000611977717e-11	0.9989697185698828	0.0009396964555537	2.151915743832977e-07	0.9989697185698828	Neo(C)
TRD	Pbre1_12G296000	Pbre1_04G261600	Prupe.6G283400.1	0.124986	0.43899	0.2847126358231395	Neofunctionalization(Child)	0.0005965086032791	7.599547552206177e-12	0.9993716321838249	3.1783916074824176e-05	7.528922171859762e-08	0.9993716321838249	Neo(C)
TRD	Pbre1_16G029600	Pbre1_04G272000	Prupe.1G335900.1	0.299488	0.395966	0.7563477672325402	Subfunctionalization	2.6427495498678447e-05	2.2975347028859177e-08	0.0035066572666809	0.7965469196560421	0.1999199726064313	0.7965469196560421	Sub
TRD	Pbre1_15G786800	Pbre1_04G272200	Prupe.1G587900.1	1.56279	0.500005	3.1255487445125545	Conservation	0.9667393056201232	3.8519890628167904e-05	6.331568202867222e-07	0.0332197104240073	1.8309084209596224e-06	0.9667393056201232	Con
TRD	Pbre1_10G563200	Pbre1_04G276800	Prupe.4G016400.1	1.14884	0.276484	4.155177153108317	Neofunctionalization(Child)	3.8759094469985085e-08	4.496444775097411e-12	0.9999752492255098	2.4710430611281078e-05	1.5802878233961562e-09	0.9999752492255098	Neo(C)
TRD	Pbre1_12G317000	Pbre1_04G282600	Prupe.6G295600.1	0.699514	0.44246	1.5809655110066445	Subfunctionalization	0.0046115488135274	0.0838844893252434	0.000716117717131	0.9029752256351208	0.0078126185089772	0.9029752256351208	Sub
TRD	Pbre1_13G029600	Pbre1_04G286600	Prupe.1G335600.1	0.350637	0.282756	1.2400691762509015	Subfunctionalization	0.002666273812369	5.513362593343674e-05	5.654805288747289e-06	0.9968816183065544	0.0003913194498545	0.9968816183065544	Sub
TRD	Pbre1_05G075800	Pbre1_04G301000	Prupe.8G060400.1	1.02085	0.264217	3.863680232536136	Neofunctionalization(Parent)	0.0007957060885419	0.9984680803884765	8.368879744201701e-10	0.0007357675567439	4.451293496160298e-07	0.9984680803884765	Neo(P)
TRD	Pbre1_15G067400	Pbre1_04G306800	Prupe.1G389200.1	0.785344	0.609675	1.2881354820191089	Subfunctionalization	1.9805603592579164e-09	4.052866881977868e-08	0.0117476014073189	0.9345267506375508	0.053725605445901	0.9345267506375508	Sub
TRD	Pbre1_12G346000	Pbre1_04G318400	Prupe.6G313600.1	0.153259	0.253001	0.6057644040932645	Neofunctionalization(Child)	9.977740627735958e-09	1.953359340568089e-07	0.9959948499688775	4.322367930606532e-05	0.0039617210381415	0.9959948499688775	Neo(C)
TRD	Pbre1_12G353000	Pbre1_04G326200	Prupe.6G317800.1	0.26719	0.482364	0.5539177882263187	Subfunctionalization	0.0364119562239806	0.000250845077159	0.4716543152554199	0.4812889686407828	0.0103939148026575	0.4812889686407828	Sub
TRD	Pbre1_12G363400	Pbre1_04G338600	Prupe.6G323900.1	0.151869	0.287999	0.5273247476553738	Neofunctionalization(Child)	0.0001699995536346	7.662805646627112e-05	0.9967787133845356	5.466875648085847e-09	0.0029746535384878	0.9967787133845356	Neo(C)
TRD	Pbre1_12G369600	Pbre1_04G343800	Prupe.6G327400.1	2.02882	0.648871	3.126692362580544	Neofunctionalization(Parent)	0.0037342517017865	0.9940256786037772	1.5281258379759186e-10	0.0022310468195282	9.02272209557282e-06	0.9940256786037772	Neo(P)
TRD	Pbre1_04G357600	Pbre1_04G345800	Prupe.6G334800.1	0.206506	0.491238	0.4203787166302281	Neofunctionalization(Child)	3.393636300686642e-08	2.181240649699844e-09	0.8977779351308509	0.1022220287513909	1.5458871047903874e-13	0.8977779351308509	Neo(C)
TRD	Pbre1_10G129600	Pbre1_04G358800	Prupe.8G100700.1	0.153791	1.45693	0.105558262922721	Neofunctionalization(Child)	0.0022424155139486	6.370222614259085e-10	0.997697617776066	5.371944713279615e-06	5.459412824966227e-05	0.997697617776066	Neo(C)
TRD	Pbre1_11G205600	Pbre1_04G361200	Prupe.6G102400.1	0.357188	0.377445	0.9463312535601214	Specialization	3.003954201618004e-15	5.508622521377853e-26	0.0176358190534092	0.2597855955882348	0.722578585358353	0.722578585358353	Spe
TRD	Pbre1_02G113200	Pbre1_04G368000	Prupe.7G215100.1	0.399545	0.309447	1.2911580981557422	Conservation	0.9999981879511208	3.2939207580788043e-08	1.7418928788444427e-06	3.721635728048231e-08	4.3538326297339063e-13	0.9999981879511208	Con
TRD	Pbre1_12G409600	Pbre1_04G374200	Prupe.6G349400.1	1.03122	0.343701	3.00034041216057	Neofunctionalization(Child)	9.307933869024579e-08	1.1284619674183907e-13	0.9999998570759484	1.1078473626761278e-08	3.87661264617658e-08	0.9999998570759484	Neo(C)
TRD	Pbre1_12G405400	Pbre1_04G381200	Prupe.6G346900.1	0.179616	0.322615	0.5567503060924012	Subfunctionalization	0.0026410041475701	0.3881693657876189	0.0003889634783633	0.5708314341394484	0.0379692324469989	0.5708314341394484	Sub
TRD	Pbre1_12G417600	Pbre1_04G392000	Prupe.6G353600.1	0.165783	0.276556	0.5994554448285339	Conservation	0.8675474790816217	5.6431291235043074e-06	0.1322117051565201	0.0002351703615797	2.2711550387116208e-09	0.8675474790816217	Con
TRD	Pbre1_07G395800	Pbre1_04G393600	Prupe.2G270400.1	1.67513	0.717078	2.336049913677452	Subfunctionalization	0.0425906018379081	3.704272781203244e-07	0.0200805905742571	0.7832610147781078	0.1540674223824488	0.7832610147781078	Sub
TRD	Pbre1_06G119800	Pbre1_04G408800	Prupe.5G081100.1	0.431504	0.47057	0.9169815330344052	Subfunctionalization	5.4640115351023205e-09	1.4548134194263396e-20	0.1859223053591379	0.8073185813020444	0.0067591078748062	0.8073185813020444	Sub
TRD	Pbre1_10G002800	Pbre1_05G002800	Prupe.8G002200.1	0.313222	0.324859	0.9641783050492676	Neofunctionalization(Child)	0.0009631033358148	3.639867421868901e-13	0.9990321869981988	2.7460814386894137e-06	1.9635841836575195e-06	0.9990321869981988	Neo(C)
TRD	Pbre1_10G005800	Pbre1_05G005000	Prupe.8G004600.1	0.146372	0.586718	0.2494758981316407	Neofunctionalization(Child)	0.0099822868558893	5.677227079356816e-12	0.9755210998967724	0.0144961624465875	4.507950736538225e-07	0.9755210998967724	Neo(C)
TRD	Pbre1_10G007800	Pbre1_05G007000	Prupe.8G006400.1	0.135662	0.389007	0.3487392257722869	Subfunctionalization	0.0595742476493665	7.026087612552294e-05	4.192640712097183e-05	0.9402972158504131	1.6349216973591016e-05	0.9402972158504131	Sub
TRD	Pbre1_16G027400	Pbre1_05G007400	Prupe.1G337000.1	1.05154	0.38064	2.762557797393863	Neofunctionalization(Parent)	0.0032949440337316	0.6337136394629318	1.3954225024824297e-15	0.362991389039519	2.7463816250151472e-08	0.6337136394629318	Neo(P)
TRD	Pbre1_16G068400	Pbre1_05G024600	Prupe.1G314900.1	0.203218	0.698343	0.2910002677767229	Neofunctionalization(Parent)	1.8599782337970963e-09	0.9999994986908136	3.017957529544992e-18	7.495737861317928e-09	4.919534705159819e-07	0.9999994986908136	Neo(P)
TRD	Pbre1_05G197600	Pbre1_05G026000	Prupe.8G152400.1	1.1548	0.603655	1.9130132277542635	Neofunctionalization(Child)	1.244600368722766e-09	6.321185384233505e-14	0.9910115459752908	0.0007481865793194	0.0082402662007261	0.9910115459752908	Neo(C)
